Explicit Path,Level,Permission Profile,Entity,Technical Group,Scope Action,Atomic Profile,Owner Role
GMG_Enterprise_Repository/09_Restricted_Corporate_Records/90_External_or_Joint_Ventures/05_Sensitive_HR_and_Occupational_Health,3,PS-CORP-HIGHLY-RESTRICTED,90_External_or_Joint_Ventures,GMG-REPO-CORP-HIGHLY-RESTRICTED-EXT,inherit from parent,YES,Legal / Corporate Secretary / HR / ISM
GMG_Enterprise_Repository/09_Restricted_Corporate_Records/90_External_or_Joint_Ventures/06_Information_Security_Incidents,3,PS-CORP-HIGHLY-RESTRICTED,90_External_or_Joint_Ventures,GMG-REPO-CORP-HIGHLY-RESTRICTED-EXT,inherit from parent,YES,Legal / Corporate Secretary / HR / ISM
GMG_Enterprise_Repository/09_Restricted_Corporate_Records/90_External_or_Joint_Ventures/07_Executive_Confidential,3,PS-CORP-HIGHLY-RESTRICTED,90_External_or_Joint_Ventures,GMG-REPO-CORP-HIGHLY-RESTRICTED-EXT,inherit from parent,YES,Legal / Corporate Secretary / HR / ISM
GMG_Enterprise_Repository/09_Restricted_Corporate_Records/90_External_or_Joint_Ventures/08_Data_Rooms_and_Due_Diligence,3,PS-CORP-HIGHLY-RESTRICTED,90_External_or_Joint_Ventures,GMG-REPO-CORP-HIGHLY-RESTRICTED-EXT,inherit from parent,YES,Legal / Corporate Secretary / HR / ISM
GMG_Enterprise_Repository/95_Records_Archive,1,PS-ARCHIVE-READONLY,GROUP,GMG-REPO-ARCHIVE-READONLY-GRP,BREAK INHERITANCE — apply explicitly,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/00_Group_Shared,2,PS-ARCHIVE-READONLY,00_Group_Shared,GMG-REPO-ARCHIVE-READONLY-GRP,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive,3,PS-ARCHIVE-READONLY,00_Group_Shared,GMG-REPO-ARCHIVE-READONLY-GRP,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/00_Group_Shared/02_Corporate_and_Legal_Archive,3,PS-ARCHIVE-READONLY,00_Group_Shared,GMG-REPO-ARCHIVE-READONLY-GRP,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/00_Group_Shared/03_Operational_Records_Archive,3,PS-ARCHIVE-READONLY,00_Group_Shared,GMG-REPO-ARCHIVE-READONLY-GRP,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/00_Group_Shared/04_Product_Market_Client_Project_Archive,3,PS-ARCHIVE-READONLY,00_Group_Shared,GMG-REPO-ARCHIVE-READONLY-GRP,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/00_Group_Shared/05_Legal_Hold,3,PS-ARCHIVE-READONLY,00_Group_Shared,GMG-REPO-ARCHIVE-READONLY-GRP,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/00_Group_Shared/06_Disposal_Evidence,3,PS-ARCHIVE-READONLY,00_Group_Shared,GMG-REPO-ARCHIVE-READONLY-GRP,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/10_GMG_AG_CH,2,PS-ARCHIVE-READONLY,10_GMG_AG_CH,GMG-REPO-ARCHIVE-READONLY-CH,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/10_GMG_AG_CH/01_GQMS_Historical_Archive,3,PS-ARCHIVE-READONLY,10_GMG_AG_CH,GMG-REPO-ARCHIVE-READONLY-CH,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/10_GMG_AG_CH/02_Corporate_and_Legal_Archive,3,PS-ARCHIVE-READONLY,10_GMG_AG_CH,GMG-REPO-ARCHIVE-READONLY-CH,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/10_GMG_AG_CH/03_Operational_Records_Archive,3,PS-ARCHIVE-READONLY,10_GMG_AG_CH,GMG-REPO-ARCHIVE-READONLY-CH,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/10_GMG_AG_CH/04_Product_Market_Client_Project_Archive,3,PS-ARCHIVE-READONLY,10_GMG_AG_CH,GMG-REPO-ARCHIVE-READONLY-CH,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/10_GMG_AG_CH/05_Legal_Hold,3,PS-ARCHIVE-READONLY,10_GMG_AG_CH,GMG-REPO-ARCHIVE-READONLY-CH,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/10_GMG_AG_CH/06_Disposal_Evidence,3,PS-ARCHIVE-READONLY,10_GMG_AG_CH,GMG-REPO-ARCHIVE-READONLY-CH,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/30_GM_Poland_PL,2,PS-ARCHIVE-READONLY,30_GM_Poland_PL,GMG-REPO-ARCHIVE-READONLY-PL,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/30_GM_Poland_PL/01_GQMS_Historical_Archive,3,PS-ARCHIVE-READONLY,30_GM_Poland_PL,GMG-REPO-ARCHIVE-READONLY-PL,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/30_GM_Poland_PL/02_Corporate_and_Legal_Archive,3,PS-ARCHIVE-READONLY,30_GM_Poland_PL,GMG-REPO-ARCHIVE-READONLY-PL,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/30_GM_Poland_PL/03_Operational_Records_Archive,3,PS-ARCHIVE-READONLY,30_GM_Poland_PL,GMG-REPO-ARCHIVE-READONLY-PL,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/30_GM_Poland_PL/04_Product_Market_Client_Project_Archive,3,PS-ARCHIVE-READONLY,30_GM_Poland_PL,GMG-REPO-ARCHIVE-READONLY-PL,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/30_GM_Poland_PL/05_Legal_Hold,3,PS-ARCHIVE-READONLY,30_GM_Poland_PL,GMG-REPO-ARCHIVE-READONLY-PL,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/30_GM_Poland_PL/06_Disposal_Evidence,3,PS-ARCHIVE-READONLY,30_GM_Poland_PL,GMG-REPO-ARCHIVE-READONLY-PL,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/40_Miquel_y_Garriga_SL_ES,2,PS-ARCHIVE-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-ARCHIVE-READONLY-MYG,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/40_Miquel_y_Garriga_SL_ES/01_GQMS_Historical_Archive,3,PS-ARCHIVE-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-ARCHIVE-READONLY-MYG,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/40_Miquel_y_Garriga_SL_ES/02_Corporate_and_Legal_Archive,3,PS-ARCHIVE-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-ARCHIVE-READONLY-MYG,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/40_Miquel_y_Garriga_SL_ES/03_Operational_Records_Archive,3,PS-ARCHIVE-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-ARCHIVE-READONLY-MYG,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/40_Miquel_y_Garriga_SL_ES/04_Product_Market_Client_Project_Archive,3,PS-ARCHIVE-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-ARCHIVE-READONLY-MYG,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/40_Miquel_y_Garriga_SL_ES/05_Legal_Hold,3,PS-ARCHIVE-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-ARCHIVE-READONLY-MYG,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/40_Miquel_y_Garriga_SL_ES/06_Disposal_Evidence,3,PS-ARCHIVE-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-ARCHIVE-READONLY-MYG,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/50_GMG_Ilaclari_LTD_TR,2,PS-ARCHIVE-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-ARCHIVE-READONLY-TR,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/50_GMG_Ilaclari_LTD_TR/01_GQMS_Historical_Archive,3,PS-ARCHIVE-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-ARCHIVE-READONLY-TR,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/50_GMG_Ilaclari_LTD_TR/02_Corporate_and_Legal_Archive,3,PS-ARCHIVE-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-ARCHIVE-READONLY-TR,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/50_GMG_Ilaclari_LTD_TR/03_Operational_Records_Archive,3,PS-ARCHIVE-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-ARCHIVE-READONLY-TR,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/50_GMG_Ilaclari_LTD_TR/04_Product_Market_Client_Project_Archive,3,PS-ARCHIVE-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-ARCHIVE-READONLY-TR,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/50_GMG_Ilaclari_LTD_TR/05_Legal_Hold,3,PS-ARCHIVE-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-ARCHIVE-READONLY-TR,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/50_GMG_Ilaclari_LTD_TR/06_Disposal_Evidence,3,PS-ARCHIVE-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-ARCHIVE-READONLY-TR,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/80_Cross_Entity,2,PS-ARCHIVE-READONLY,80_Cross_Entity,GMG-REPO-ARCHIVE-READONLY-XE,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/80_Cross_Entity/01_GQMS_Historical_Archive,3,PS-ARCHIVE-READONLY,80_Cross_Entity,GMG-REPO-ARCHIVE-READONLY-XE,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/80_Cross_Entity/02_Corporate_and_Legal_Archive,3,PS-ARCHIVE-READONLY,80_Cross_Entity,GMG-REPO-ARCHIVE-READONLY-XE,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/80_Cross_Entity/03_Operational_Records_Archive,3,PS-ARCHIVE-READONLY,80_Cross_Entity,GMG-REPO-ARCHIVE-READONLY-XE,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/80_Cross_Entity/04_Product_Market_Client_Project_Archive,3,PS-ARCHIVE-READONLY,80_Cross_Entity,GMG-REPO-ARCHIVE-READONLY-XE,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/80_Cross_Entity/05_Legal_Hold,3,PS-ARCHIVE-READONLY,80_Cross_Entity,GMG-REPO-ARCHIVE-READONLY-XE,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/80_Cross_Entity/06_Disposal_Evidence,3,PS-ARCHIVE-READONLY,80_Cross_Entity,GMG-REPO-ARCHIVE-READONLY-XE,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/90_External_or_Joint_Ventures,2,PS-ARCHIVE-READONLY,90_External_or_Joint_Ventures,GMG-REPO-ARCHIVE-READONLY-EXT,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/90_External_or_Joint_Ventures/01_GQMS_Historical_Archive,3,PS-ARCHIVE-READONLY,90_External_or_Joint_Ventures,GMG-REPO-ARCHIVE-READONLY-EXT,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/90_External_or_Joint_Ventures/02_Corporate_and_Legal_Archive,3,PS-ARCHIVE-READONLY,90_External_or_Joint_Ventures,GMG-REPO-ARCHIVE-READONLY-EXT,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/90_External_or_Joint_Ventures/03_Operational_Records_Archive,3,PS-ARCHIVE-READONLY,90_External_or_Joint_Ventures,GMG-REPO-ARCHIVE-READONLY-EXT,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/90_External_or_Joint_Ventures/04_Product_Market_Client_Project_Archive,3,PS-ARCHIVE-READONLY,90_External_or_Joint_Ventures,GMG-REPO-ARCHIVE-READONLY-EXT,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/90_External_or_Joint_Ventures/05_Legal_Hold,3,PS-ARCHIVE-READONLY,90_External_or_Joint_Ventures,GMG-REPO-ARCHIVE-READONLY-EXT,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/95_Records_Archive/90_External_or_Joint_Ventures/06_Disposal_Evidence,3,PS-ARCHIVE-READONLY,90_External_or_Joint_Ventures,GMG-REPO-ARCHIVE-READONLY-EXT,inherit from parent,YES,Records Management / Legal
GMG_Enterprise_Repository/98_Legacy_Migration,1,PS-LEGACY-READONLY,GROUP,GMG-REPO-LEGACY-READONLY-GRP,BREAK INHERITANCE — apply explicitly,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared,2,PS-INTAKE,00_Group_Shared,GMG-REPO-INTAKE-GRP,BREAK INHERITANCE — apply explicitly,YES,Records Management
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/01_v022_Structural_Staging,3,PS-INTAKE,00_Group_Shared,GMG-REPO-INTAKE-GRP,inherit from parent,YES,Records Management / IT
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/02_File_Manifest_and_Hashes,3,PS-INTAKE,00_Group_Shared,GMG-REPO-INTAKE-GRP,inherit from parent,YES,Records Management / IT
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/03_Lifecycle_Classification,3,PS-INTAKE,00_Group_Shared,GMG-REPO-INTAKE-GRP,inherit from parent,YES,Records Management / QA Documentation
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/04_Exceptions,3,PS-INTAKE,00_Group_Shared,GMG-REPO-INTAKE-GRP,inherit from parent,YES,Records Management / QA
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/05_Approved_For_Promotion,3,PS-INTAKE,00_Group_Shared,GMG-REPO-INTAKE-GRP,inherit from parent,YES,Records Management / QA
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/06_Rollback_Packages,3,PS-INTAKE,00_Group_Shared,GMG-REPO-INTAKE-GRP,inherit from parent,YES,Records Management / IT
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/07_Unmigrated_Legacy_Content,3,PS-LEGACY-READONLY,00_Group_Shared,GMG-REPO-LEGACY-READONLY-GRP,BREAK INHERITANCE — apply explicitly,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/08_Closed_Migration_Evidence,3,PS-LEGACY-READONLY,00_Group_Shared,GMG-REPO-LEGACY-READONLY-GRP,BREAK INHERITANCE — apply explicitly,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/90_v028_Legacy_Context,3,PS-LEGACY-READONLY,00_Group_Shared,GMG-REPO-LEGACY-READONLY-GRP,BREAK INHERITANCE — apply explicitly,YES,Records Management
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/90_v028_Legacy_Context/01_v022_Unmigrated,4,PS-LEGACY-READONLY,00_Group_Shared,GMG-REPO-LEGACY-READONLY-GRP,inherit from parent,YES,Records Management
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/90_v028_Legacy_Context/02_Unresolved_Record_Class_or_Entity,4,PS-LEGACY-READONLY,00_Group_Shared,GMG-REPO-LEGACY-READONLY-GRP,inherit from parent,YES,Records Management
GMG_Enterprise_Repository/98_Legacy_Migration/00_Group_Shared/90_v028_Legacy_Context/03_Unsupported_or_Inaccessible_Content,4,PS-LEGACY-READONLY,00_Group_Shared,GMG-REPO-LEGACY-READONLY-GRP,inherit from parent,YES,Records Management
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH,2,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/01_v022_Structural_Staging,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/02_File_Manifest_and_Hashes,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/03_Lifecycle_Classification,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/04_Exceptions,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/05_Approved_For_Promotion,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/06_Rollback_Packages,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/07_Unmigrated_Legacy_Content,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/10_GMG_AG_CH/08_Closed_Migration_Evidence,3,PS-LEGACY-READONLY,10_GMG_AG_CH,GMG-REPO-LEGACY-READONLY-CH,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL,2,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/01_v022_Structural_Staging,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/02_File_Manifest_and_Hashes,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/03_Lifecycle_Classification,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/04_Exceptions,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/05_Approved_For_Promotion,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/06_Rollback_Packages,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/07_Unmigrated_Legacy_Content,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/30_GM_Poland_PL/08_Closed_Migration_Evidence,3,PS-LEGACY-READONLY,30_GM_Poland_PL,GMG-REPO-LEGACY-READONLY-PL,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES,2,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/01_v022_Structural_Staging,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/02_File_Manifest_and_Hashes,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/03_Lifecycle_Classification,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/04_Exceptions,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/05_Approved_For_Promotion,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/06_Rollback_Packages,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/07_Unmigrated_Legacy_Content,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/40_Miquel_y_Garriga_SL_ES/08_Closed_Migration_Evidence,3,PS-LEGACY-READONLY,40_Miquel_y_Garriga_SL_ES,GMG-REPO-LEGACY-READONLY-MYG,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR,2,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/01_v022_Structural_Staging,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/02_File_Manifest_and_Hashes,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/03_Lifecycle_Classification,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/04_Exceptions,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/05_Approved_For_Promotion,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/06_Rollback_Packages,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/07_Unmigrated_Legacy_Content,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/50_GMG_Ilaclari_LTD_TR/08_Closed_Migration_Evidence,3,PS-LEGACY-READONLY,50_GMG_Ilaclari_LTD_TR,GMG-REPO-LEGACY-READONLY-TR,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/80_Cross_Entity,2,PS-LEGACY-READONLY,80_Cross_Entity,GMG-REPO-LEGACY-READONLY-XE,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/80_Cross_Entity/01_v022_Structural_Staging,3,PS-LEGACY-READONLY,80_Cross_Entity,GMG-REPO-LEGACY-READONLY-XE,inherit from parent,YES,Records Management / IT / QA
GMG_Enterprise_Repository/98_Legacy_Migration/80_Cross_Entity/02_File_Manifest_and_Hashes,3,PS-LEGACY-READONLY,80_Cross_Entity,GMG-REPO-LEGACY-READONLY-XE,inherit from parent,YES,Records Management / IT / QA
